Dates,counter,Stock.,High,low,Open,Close,volume,adj_close
12/22/17,5592.KL,GCE,0.519999981,0.519999981,0.519999981,0.519999981,0,0.519999981
12/25/17,5592.KL,GCE,0.519999981,0.519999981,0.519999981,0.519999981,0,0.519999981
12/26/17,5592.KL,GCE,0.519999981,0.519999981,0.519999981,0.519999981,0,0.519999981
12/27/17,5592.KL,GCE,0.519999981,0.519999981,0.519999981,0.519999981,0,0.519999981
12/28/17,5592.KL,GCE,0.519999981,0.519999981,0.519999981,0.519999981,1000,0.519999981
12/29/17,5592.KL,GCE,0.519999981,0.519999981,0.519999981,0.519999981,0,0.519999981
12/1/17,5606.KL,IGBB,3.00999999,3.00999999,3.00999999,3.00999999,0,3.00999999
12/4/17,5606.KL,IGBB,3.019999981,3.00999999,3.019999981,3.00999999,9100,3.00999999
12/5/17,5606.KL,IGBB,3.00999999,3,3.00999999,3,81600,3
12/6/17,5606.KL,IGBB,3.00999999,3,3,3.00999999,55300,3.00999999
12/7/17,5606.KL,IGBB,3,3,3,3,15200,3
12/8/17,5606.KL,IGBB,2.99000001,2.99000001,2.99000001,2.99000001,35000,2.99000001
12/11/17,5606.KL,IGBB,2.980000019,2.950000048,2.980000019,2.980000019,22000,2.980000019
12/12/17,5606.KL,IGBB,2.960000038,2.960000038,2.960000038,2.960000038,8000,2.960000038
12/13/17,5606.KL,IGBB,2.960000038,2.960000038,2.960000038,2.960000038,0,2.960000038
12/14/17,5606.KL,IGBB,2.950000048,2.930000067,2.950000048,2.930000067,2900,2.930000067
12/15/17,5606.KL,IGBB,2.99000001,2.940000057,2.950000048,2.940000057,90900,2.940000057
12/18/17,5606.KL,IGBB,2.940000057,2.940000057,2.940000057,2.940000057,0,2.940000057
12/19/17,5606.KL,IGBB,2.950000048,2.950000048,2.950000048,2.950000048,33100,2.950000048
12/20/17,5606.KL,IGBB,2.950000048,2.950000048,2.950000048,2.950000048,6000,2.950000048
12/21/17,5606.KL,IGBB,2.950000048,2.950000048,2.950000048,2.950000048,0,2.950000048
12/22/17,5606.KL,IGBB,2.950000048,2.950000048,2.950000048,2.950000048,85000,2.950000048
12/25/17,5606.KL,IGBB,2.950000048,2.950000048,2.950000048,2.950000048,0,2.950000048
12/26/17,5606.KL,IGBB,2.950000048,2.950000048,2.950000048,2.950000048,0,2.950000048
12/27/17,5606.KL,IGBB,2.960000038,2.960000038,2.960000038,2.960000038,11000,2.960000038
12/28/17,5606.KL,IGBB,2.960000038,2.960000038,2.960000038,2.960000038,1000,2.960000038
12/29/17,5606.KL,IGBB,2.960000038,2.960000038,2.960000038,2.960000038,0,2.960000038
12/1/17,5614.KL,ILB,0.699999988,0.699999988,0.699999988,0.699999988,0,0.699999988
12/4/17,5614.KL,ILB,0.699999988,0.699999988,0.699999988,0.699999988,0,0.699999988
12/5/17,5614.KL,ILB,0.704999983,0.699999988,0.704999983,0.704999983,55700,0.704999983
12/6/17,5614.KL,ILB,0.709999979,0.709999979,0.709999979,0.709999979,22000,0.709999979
12/7/17,5614.KL,ILB,0.714999974,0.714999974,0.714999974,0.714999974,1000,0.714999974
12/8/17,5614.KL,ILB,0.714999974,0.694999993,0.714999974,0.699999988,457900,0.699999988
12/11/17,5614.KL,ILB,0.699999988,0.699999988,0.699999988,0.699999988,0,0.699999988
12/12/17,5614.KL,ILB,0.699999988,0.699999988,0.699999988,0.699999988,0,0.699999988
12/13/17,5614.KL,ILB,0.699999988,0.699999988,0.699999988,0.699999988,0,0.699999988
12/14/17,5614.KL,ILB,0.699999988,0.699999988,0.699999988,0.699999988,0,0.699999988
12/15/17,5614.KL,ILB,0.680000007,0.680000007,0.680000007,0.680000007,2100,0.680000007
12/18/17,5614.KL,ILB,0.694999993,0.694999993,0.694999993,0.694999993,7900,0.694999993
12/19/17,5614.KL,ILB,0.694999993,0.694999993,0.694999993,0.694999993,0,0.694999993
12/20/17,5614.KL,ILB,0.694999993,0.694999993,0.694999993,0.694999993,0,0.694999993
12/21/17,5614.KL,ILB,0.694999993,0.680000007,0.680000007,0.694999993,20300,0.694999993
12/22/17,5614.KL,ILB,0.680000007,0.680000007,0.680000007,0.680000007,5600,0.680000007
12/25/17,5614.KL,ILB,0.680000007,0.680000007,0.680000007,0.680000007,0,0.680000007
12/26/17,5614.KL,ILB,0.680000007,0.680000007,0.680000007,0.680000007,0,0.680000007
12/27/17,5614.KL,ILB,0.680000007,0.680000007,0.680000007,0.680000007,46000,0.680000007
12/28/17,5614.KL,ILB,0.689999998,0.680000007,0.689999998,0.685000002,25800,0.685000002
12/29/17,5614.KL,ILB,0.680000007,0.600000024,0.680000007,0.600000024,157000,0.600000024
12/1/17,5622.KL,PEB,2.349999905,2.349999905,2.349999905,2.349999905,0,2.349999905
12/4/17,5622.KL,PEB,2.369999886,2.329999924,2.369999886,2.339999914,41800,2.339999914
12/5/17,5622.KL,PEB,2.329999924,2.319999933,2.329999924,2.319999933,212300,2.319999933
12/6/17,5622.KL,PEB,2.329999924,2.309999943,2.319999933,2.319999933,73200,2.319999933
12/7/17,5622.KL,PEB,2.359999895,2.309999943,2.309999943,2.359999895,258500,2.359999895
12/8/17,5622.KL,PEB,2.349999905,2.309999943,2.319999933,2.349999905,50800,2.349999905
12/11/17,5622.KL,PEB,2.339999914,2.299999952,2.339999914,2.309999943,163600,2.309999943
12/12/17,5622.KL,PEB,2.319999933,2.299999952,2.309999943,2.309999943,89800,2.309999943
12/13/17,5622.KL,PEB,2.329999924,2.289999962,2.309999943,2.309999943,210100,2.309999943
12/14/17,5622.KL,PEB,2.309999943,2.299999952,2.299999952,2.299999952,115100,2.299999952
12/15/17,5622.KL,PEB,2.309999943,2.309999943,2.309999943,2.309999943,42000,2.309999943
12/18/17,5622.KL,PEB,2.329999924,2.309999943,2.329999924,2.309999943,43200,2.309999943
12/19/17,5622.KL,PEB,2.329999924,2.299999952,2.309999943,2.309999943,120300,2.309999943
12/20/17,5622.KL,PEB,2.319999933,2.309999943,2.319999933,2.309999943,71100,2.309999943
12/21/17,5622.KL,PEB,2.309999943,2.299999952,2.299999952,2.299999952,53400,2.299999952
12/22/17,5622.KL,PEB,2.390000105,2.299999952,2.390000105,2.299999952,26700,2.299999952
12/25/17,5622.KL,PEB,2.299999952,2.299999952,2.299999952,2.299999952,0,2.299999952
12/26/17,5622.KL,PEB,2.309999943,2.299999952,2.299999952,2.299999952,78700,2.299999952
12/27/17,5622.KL,PEB,2.299999952,2.289999962,2.299999952,2.299999952,57200,2.299999952
12/28/17,5622.KL,PEB,2.380000114,2.289999962,2.299999952,2.299999952,26000,2.299999952
12/29/17,5622.KL,PEB,2.349999905,2.299999952,2.299999952,2.349999905,29200,2.349999905
12/1/17,5649.KL,GPHAROS,0.25999999,0.25999999,0.25999999,0.25999999,0,0.25999999
12/4/17,5649.KL,GPHAROS,0.25999999,0.25999999,0.25999999,0.25999999,50000,0.25999999
12/5/17,5649.KL,GPHAROS,0.25999999,0.25999999,0.25999999,0.25999999,0,0.25999999
12/6/17,5649.KL,GPHAROS,0.25999999,0.25999999,0.25999999,0.25999999,0,0.25999999
12/7/17,5649.KL,GPHAROS,0.264999986,0.25999999,0.25999999,0.264999986,38000,0.264999986
12/8/17,5649.KL,GPHAROS,0.264999986,0.264999986,0.264999986,0.264999986,0,0.264999986
12/11/17,5649.KL,GPHAROS,0.264999986,0.264999986,0.264999986,0.264999986,0,0.264999986
12/12/17,5649.KL,GPHAROS,0.264999986,0.25999999,0.25999999,0.264999986,77800,0.264999986
12/13/17,5649.KL,GPHAROS,0.264999986,0.264999986,0.264999986,0.264999986,0,0.264999986
12/14/17,5649.KL,GPHAROS,0.264999986,0.264999986,0.264999986,0.264999986,0,0.264999986
12/15/17,5649.KL,GPHAROS,0.264999986,0.264999986,0.264999986,0.264999986,0,0.264999986
12/18/17,5649.KL,GPHAROS,0.264999986,0.264999986,0.264999986,0.264999986,0,0.264999986
12/19/17,5649.KL,GPHAROS,0.264999986,0.264999986,0.264999986,0.264999986,0,0.264999986
12/20/17,5649.KL,GPHAROS,0.264999986,0.264999986,0.264999986,0.264999986,11000,0.264999986
12/21/17,5649.KL,GPHAROS,0.264999986,0.264999986,0.264999986,0.264999986,5000,0.264999986
12/22/17,5649.KL,GPHAROS,0.270000011,0.270000011,0.270000011,0.270000011,50000,0.270000011
12/25/17,5649.KL,GPHAROS,0.270000011,0.270000011,0.270000011,0.270000011,0,0.270000011
12/26/17,5649.KL,GPHAROS,0.264999986,0.264999986,0.264999986,0.264999986,5000,0.264999986
12/27/17,5649.KL,GPHAROS,0.264999986,0.25999999,0.25999999,0.264999986,116000,0.264999986
12/28/17,5649.KL,GPHAROS,0.264999986,0.264999986,0.264999986,0.264999986,0,0.264999986
12/29/17,5649.KL,GPHAROS,0.264999986,0.264999986,0.264999986,0.264999986,39000,0.264999986
12/1/17,5657.KL,PARKSON,0.545000017,0.545000017,0.545000017,0.545000017,0,0.545000017
12/4/17,5657.KL,PARKSON,0.540000021,0.514999986,0.540000021,0.519999981,964300,0.519999981
12/5/17,5657.KL,PARKSON,0.529999971,0.514999986,0.524999976,0.524999976,293300,0.524999976
12/6/17,5657.KL,PARKSON,0.529999971,0.519999981,0.519999981,0.519999981,354900,0.519999981
12/7/17,5657.KL,PARKSON,0.535000026,0.519999981,0.519999981,0.535000026,488400,0.535000026
12/8/17,5657.KL,PARKSON,0.535000026,0.50999999,0.535000026,0.514999986,1147700,0.514999986
12/11/17,5657.KL,PARKSON,0.519999981,0.50999999,0.514999986,0.514999986,213200,0.514999986
12/12/17,5657.KL,PARKSON,0.514999986,0.504999995,0.514999986,0.50999999,555500,0.50999999
12/13/17,5657.KL,PARKSON,0.524999976,0.514999986,0.514999986,0.519999981,128300,0.519999981
12/14/17,5657.KL,PARKSON,0.529999971,0.519999981,0.524999976,0.519999981,97100,0.519999981
12/15/17,5657.KL,PARKSON,0.529999971,0.519999981,0.529999971,0.519999981,142400,0.519999981
12/18/17,5657.KL,PARKSON,0.529999971,0.514999986,0.529999971,0.519999981,236300,0.519999981
12/19/17,5657.KL,PARKSON,0.529999971,0.519999981,0.519999981,0.524999976,276700,0.524999976
12/20/17,5657.KL,PARKSON,0.529999971,0.524999976,0.529999971,0.524999976,56000,0.524999976
12/21/17,5657.KL,PARKSON,0.529999971,0.519999981,0.529999971,0.519999981,475900,0.519999981
12/22/17,5657.KL,PARKSON,0.524999976,0.519999981,0.519999981,0.519999981,248100,0.519999981
12/25/17,5657.KL,PARKSON,0.519999981,0.519999981,0.519999981,0.519999981,0,0.519999981
12/26/17,5657.KL,PARKSON,0.524999976,0.514999986,0.519999981,0.514999986,391100,0.514999986
12/27/17,5657.KL,PARKSON,0.519999981,0.514999986,0.514999986,0.519999981,296400,0.519999981
12/28/17,5657.KL,PARKSON,0.519999981,0.514999986,0.514999986,0.514999986,122100,0.514999986
12/29/17,5657.KL,PARKSON,0.524999976,0.514999986,0.514999986,0.514999986,545400,0.514999986
12/1/17,5665.KL,SSTEEL,2.210000038,2.210000038,2.210000038,2.210000038,0,2.210000038
12/4/17,5665.KL,SSTEEL,2.24000001,2.099999905,2.24000001,2.140000105,1450400,2.140000105
12/5/17,5665.KL,SSTEEL,2.119999886,1.970000029,2.109999895,2.029999971,2683300,2.029999971
12/6/17,5665.KL,SSTEEL,2.069999933,2.019999981,2.049999952,2.039999962,780800,2.039999962
12/7/17,5665.KL,SSTEEL,2.039999962,2,2.019999981,2,335200,2
12/8/17,5665.KL,SSTEEL,2.039999962,1.980000019,2,2,429700,2
12/11/17,5665.KL,SSTEEL,2.049999952,1.960000038,2,1.970000029,1201900,1.970000029
12/12/17,5665.KL,SSTEEL,2,1.960000038,1.970000029,1.970000029,1138900,1.970000029
12/13/17,5665.KL,SSTEEL,2,1.970000029,1.980000019,1.970000029,1108900,1.970000029
12/14/17,5665.KL,SSTEEL,2.069999933,1.980000019,1.980000019,2.059999943,1471100,2.059999943
12/15/17,5665.KL,SSTEEL,2.119999886,2.059999943,2.089999914,2.099999905,1017400,2.099999905
12/18/17,5665.KL,SSTEEL,2.170000076,2.130000114,2.140000105,2.140000105,572300,2.140000105
12/19/17,5665.KL,SSTEEL,2.180000067,2.059999943,2.180000067,2.109999895,786800,2.109999895
12/20/17,5665.KL,SSTEEL,2.140000105,2.089999914,2.109999895,2.140000105,441600,2.140000105
12/21/17,5665.KL,SSTEEL,2.140000105,2.109999895,2.140000105,2.119999886,193500,2.119999886
12/22/17,5665.KL,SSTEEL,2.140000105,2.109999895,2.119999886,2.130000114,353500,2.130000114
12/25/17,5665.KL,SSTEEL,2.130000114,2.130000114,2.130000114,2.130000114,0,2.130000114
12/26/17,5665.KL,SSTEEL,2.170000076,2.140000105,2.140000105,2.170000076,611600,2.170000076
12/27/17,5665.KL,SSTEEL,2.269999981,2.170000076,2.170000076,2.25999999,1126000,2.25999999
12/28/17,5665.KL,SSTEEL,2.289999962,2.230000019,2.269999981,2.279999971,802800,2.279999971
12/29/17,5665.KL,SSTEEL,2.279999971,2.24000001,2.269999981,2.25,395700,2.25
12/1/17,5673.KL,IPMUDA,0.785000026,0.785000026,0.785000026,0.785000026,0,0.785000026
12/4/17,5673.KL,IPMUDA,0.785000026,0.785000026,0.785000026,0.785000026,0,0.785000026
12/5/17,5673.KL,IPMUDA,0.785000026,0.785000026,0.785000026,0.785000026,0,0.785000026
12/6/17,5673.KL,IPMUDA,0.785000026,0.785000026,0.785000026,0.785000026,0,0.785000026
12/7/17,5673.KL,IPMUDA,0.800000012,0.75,0.75,0.800000012,3800,0.800000012
12/8/17,5673.KL,IPMUDA,0.800000012,0.800000012,0.800000012,0.800000012,0,0.800000012
12/11/17,5673.KL,IPMUDA,0.800000012,0.800000012,0.800000012,0.800000012,0,0.800000012
12/12/17,5673.KL,IPMUDA,0.800000012,0.800000012,0.800000012,0.800000012,0,0.800000012
12/13/17,5673.KL,IPMUDA,0.800000012,0.800000012,0.800000012,0.800000012,0,0.800000012
12/14/17,5673.KL,IPMUDA,0.899999976,0.86500001,0.86500001,0.899999976,11000,0.899999976
12/15/17,5673.KL,IPMUDA,0.899999976,0.899999976,0.899999976,0.899999976,0,0.899999976
12/18/17,5673.KL,IPMUDA,0.899999976,0.899999976,0.899999976,0.899999976,0,0.899999976
12/19/17,5673.KL,IPMUDA,0.899999976,0.899999976,0.899999976,0.899999976,0,0.899999976
12/20/17,5673.KL,IPMUDA,0.899999976,0.899999976,0.899999976,0.899999976,0,0.899999976
12/21/17,5673.KL,IPMUDA,0.889999986,0.88499999,0.88499999,0.889999986,5000,0.889999986
12/22/17,5673.KL,IPMUDA,0.889999986,0.889999986,0.889999986,0.889999986,0,0.889999986
12/25/17,5673.KL,IPMUDA,0.889999986,0.889999986,0.889999986,0.889999986,0,0.889999986
12/26/17,5673.KL,IPMUDA,0.889999986,0.889999986,0.889999986,0.889999986,0,0.889999986
12/27/17,5673.KL,IPMUDA,0.889999986,0.889999986,0.889999986,0.889999986,0,0.889999986
12/28/17,5673.KL,IPMUDA,0.889999986,0.889999986,0.889999986,0.889999986,0,0.889999986
12/29/17,5673.KL,IPMUDA,0.889999986,0.889999986,0.889999986,0.889999986,0,0.889999986
12/1/17,5681.KL,PETDAG,24.20000076,24.20000076,24.20000076,24.20000076,0,24.20000076
12/4/17,5681.KL,PETDAG,24.68000031,24.18000031,24.26000023,24.39999962,345500,24.39999962
12/5/17,5681.KL,PETDAG,24.68000031,24.39999962,24.39999962,24.55999947,1179800,24.55999947
12/6/17,5681.KL,PETDAG,24.68000031,24.37999916,24.60000038,24.5,1383200,24.5
12/7/17,5681.KL,PETDAG,24.68000031,24.47999954,24.65999985,24.5,1041700,24.5
12/8/17,5681.KL,PETDAG,24.65999985,24.47999954,24.63999939,24.5,868800,24.5
12/11/17,5681.KL,PETDAG,24.62000084,23.5,23.5,24.5,1060100,24.5
12/12/17,5681.KL,PETDAG,24.54000092,24.13999939,24.13999939,24.54000092,2062300,24.54000092
12/13/17,5681.KL,PETDAG,24.70000076,24.47999954,24.68000031,24.5,1344100,24.5
12/14/17,5681.KL,PETDAG,24.60000038,24.47999954,24.52000046,24.5,2022500,24.5
12/15/17,5681.KL,PETDAG,24.68000031,24.29999924,24.68000031,24.29999924,2175600,24.29999924
12/18/17,5681.KL,PETDAG,24.68000031,24.39999962,24.68000031,24.42000008,704200,24.42000008
12/19/17,5681.KL,PETDAG,24.79999924,24.28000069,24.57999992,24.37999916,1456800,24.37999916
12/20/17,5681.KL,PETDAG,24.62000084,24.36000061,24.62000084,24.37999916,877700,24.37999916
12/21/17,5681.KL,PETDAG,24.42000008,24.26000023,24.42000008,24.26000023,980400,24.26000023
12/22/17,5681.KL,PETDAG,24.36000061,24.21999931,24.29999924,24.23999977,730600,24.23999977
12/25/17,5681.KL,PETDAG,24.23999977,24.23999977,24.23999977,24.23999977,0,24.23999977
12/26/17,5681.KL,PETDAG,24.47999954,24.26000023,24.31999969,24.26000023,85900,24.26000023
12/27/17,5681.KL,PETDAG,24.39999962,24.23999977,24.39999962,24.28000069,1340300,24.28000069
12/28/17,5681.KL,PETDAG,24.57999992,24.28000069,24.29999924,24.29999924,682300,24.29999924
12/29/17,5681.KL,PETDAG,24.37999916,24.20000076,24.20000076,24.26000023,115100,24.26000023
12/1/17,5703.KL,MUHIBAH,2.799999952,2.799999952,2.799999952,2.799999952,0,2.799999952
12/4/17,5703.KL,MUHIBAH,2.819999933,2.700000048,2.799999952,2.75,166700,2.75
12/5/17,5703.KL,MUHIBAH,2.769999981,2.700000048,2.769999981,2.730000019,350100,2.730000019
12/6/17,5703.KL,MUHIBAH,2.789999962,2.700000048,2.730000019,2.75999999,1523900,2.75999999
12/7/17,5703.KL,MUHIBAH,2.819999933,2.75999999,2.789999962,2.819999933,635600,2.819999933
12/8/17,5703.KL,MUHIBAH,2.829999924,2.730000019,2.829999924,2.730000019,1225300,2.730000019
12/11/17,5703.KL,MUHIBAH,2.839999914,2.730000019,2.730000019,2.829999924,2525200,2.829999924
12/12/17,5703.KL,MUHIBAH,2.849999905,2.789999962,2.829999924,2.799999952,287400,2.799999952
12/13/17,5703.KL,MUHIBAH,2.799999952,2.730000019,2.75999999,2.799999952,250500,2.799999952
12/14/17,5703.KL,MUHIBAH,2.849999905,2.75999999,2.819999933,2.799999952,409300,2.799999952
12/15/17,5703.KL,MUHIBAH,2.849999905,2.779999971,2.799999952,2.809999943,1994600,2.809999943
12/18/17,5703.KL,MUHIBAH,2.789999962,2.730000019,2.779999971,2.769999981,607500,2.769999981
12/19/17,5703.KL,MUHIBAH,2.789999962,2.74000001,2.74000001,2.74000001,6800,2.74000001
12/20/17,5703.KL,MUHIBAH,2.789999962,2.730000019,2.74000001,2.75999999,185000,2.75999999
12/21/17,5703.KL,MUHIBAH,2.799999952,2.720000029,2.720000029,2.75999999,140300,2.75999999
12/22/17,5703.KL,MUHIBAH,2.839999914,2.789999962,2.799999952,2.799999952,627400,2.799999952
12/25/17,5703.KL,MUHIBAH,2.799999952,2.799999952,2.799999952,2.799999952,0,2.799999952
12/26/17,5703.KL,MUHIBAH,2.839999914,2.769999981,2.839999914,2.769999981,53600,2.769999981
12/27/17,5703.KL,MUHIBAH,2.809999943,2.769999981,2.799999952,2.799999952,1403400,2.799999952
12/28/17,5703.KL,MUHIBAH,2.880000114,2.809999943,2.819999933,2.880000114,290300,2.880000114
12/29/17,5703.KL,MUHIBAH,2.880000114,2.819999933,2.849999905,2.839999914,66400,2.839999914
12/1/17,5738.KL,CHHB,1.309999943,1.309999943,1.309999943,1.309999943,0,1.309999943
12/4/17,5738.KL,CHHB,1.309999943,1.309999943,1.309999943,1.309999943,0,1.309999943
12/5/17,5738.KL,CHHB,1.309999943,1.309999943,1.309999943,1.309999943,0,1.309999943
12/6/17,5738.KL,CHHB,1.289999962,1.220000029,1.220000029,1.289999962,8000,1.289999962
12/7/17,5738.KL,CHHB,1.289999962,1.289999962,1.289999962,1.289999962,0,1.289999962
12/8/17,5738.KL,CHHB,1.289999962,1.289999962,1.289999962,1.289999962,0,1.289999962
12/11/17,5738.KL,CHHB,1.289999962,1.289999962,1.289999962,1.289999962,3000,1.289999962
12/12/17,5738.KL,CHHB,1.25999999,1.220000029,1.230000019,1.25999999,8000,1.25999999
12/13/17,5738.KL,CHHB,1.299999952,1.220000029,1.220000029,1.299999952,9400,1.299999952
12/14/17,5738.KL,CHHB,1.299999952,1.299999952,1.299999952,1.299999952,0,1.299999952
12/15/17,5738.KL,CHHB,1.299999952,1.299999952,1.299999952,1.299999952,0,1.299999952
12/18/17,5738.KL,CHHB,1.299999952,1.299999952,1.299999952,1.299999952,0,1.299999952
12/19/17,5738.KL,CHHB,1.269999981,1.220000029,1.230000019,1.269999981,5000,1.269999981
12/20/17,5738.KL,CHHB,1.350000024,1.269999981,1.269999981,1.279999971,582000,1.279999971
12/21/17,5738.KL,CHHB,1.309999943,1.279999971,1.279999971,1.309999943,513100,1.309999943
12/22/17,5738.KL,CHHB,1.309999943,1.309999943,1.309999943,1.309999943,0,1.309999943
12/25/17,5738.KL,CHHB,1.309999943,1.309999943,1.309999943,1.309999943,0,1.309999943
12/26/17,5738.KL,CHHB,1.309999943,1.309999943,1.309999943,1.309999943,0,1.309999943
12/27/17,5738.KL,CHHB,1.24000001,1.24000001,1.24000001,1.24000001,4000,1.24000001
12/28/17,5738.KL,CHHB,1.289999962,1.279999971,1.279999971,1.289999962,7000,1.289999962
12/29/17,5738.KL,CHHB,1.299999952,1.289999962,1.289999962,1.299999952,33600,1.299999952
12/1/17,5754.KL,UTUSAN,0.395000011,0.395000011,0.395000011,0.395000011,0,0.395000011
12/4/17,5754.KL,UTUSAN,0.439999998,0.400000006,0.405000001,0.419999987,128800,0.419999987
12/5/17,5754.KL,UTUSAN,0.439999998,0.395000011,0.439999998,0.400000006,53000,0.400000006
12/6/17,5754.KL,UTUSAN,0.400000006,0.400000006,0.400000006,0.400000006,0,0.400000006
12/7/17,5754.KL,UTUSAN,0.430000007,0.400000006,0.430000007,0.400000006,67900,0.400000006
12/8/17,5754.KL,UTUSAN,0.400000006,0.379999995,0.389999986,0.379999995,24100,0.379999995
12/11/17,5754.KL,UTUSAN,0.379999995,0.379999995,0.379999995,0.379999995,0,0.379999995
12/12/17,5754.KL,UTUSAN,0.379999995,0.379999995,0.379999995,0.379999995,0,0.379999995
12/13/17,5754.KL,UTUSAN,0.379999995,0.379999995,0.379999995,0.379999995,0,0.379999995
12/14/17,5754.KL,UTUSAN,0.379999995,0.379999995,0.379999995,0.379999995,0,0.379999995
12/15/17,5754.KL,UTUSAN,0.379999995,0.379999995,0.379999995,0.379999995,0,0.379999995
12/18/17,5754.KL,UTUSAN,0.379999995,0.379999995,0.379999995,0.379999995,0,0.379999995
12/19/17,5754.KL,UTUSAN,0.479999989,0.354999989,0.479999989,0.419999987,800,0.419999987
12/20/17,5754.KL,UTUSAN,0.419999987,0.419999987,0.419999987,0.419999987,0,0.419999987
12/21/17,5754.KL,UTUSAN,0.419999987,0.419999987,0.419999987,0.419999987,0,0.419999987
12/22/17,5754.KL,UTUSAN,0.419999987,0.419999987,0.419999987,0.419999987,0,0.419999987
12/25/17,5754.KL,UTUSAN,0.419999987,0.419999987,0.419999987,0.419999987,0,0.419999987
12/26/17,5754.KL,UTUSAN,0.419999987,0.419999987,0.419999987,0.419999987,0,0.419999987
12/27/17,5754.KL,UTUSAN,0.419999987,0.419999987,0.419999987,0.419999987,0,0.419999987
12/28/17,5754.KL,UTUSAN,0.419999987,0.419999987,0.419999987,0.419999987,0,0.419999987
12/29/17,5754.KL,UTUSAN,0.389999986,0.379999995,0.389999986,0.379999995,10000,0.379999995
12/1/17,5789.KL,LBS,2.25,2.25,2.25,2.25,0,2.25
12/4/17,5789.KL,LBS,2.25,2.190000057,2.25,2.230000019,1788700,2.230000019
12/5/17,5789.KL,LBS,2.24000001,2.200000048,2.24000001,2.220000029,1038200,2.220000029
12/6/17,5789.KL,LBS,2.230000019,2.180000067,2.220000029,2.220000029,2029000,2.220000029
12/7/17,5789.KL,LBS,2.329999924,2.220000029,2.220000029,2.329999924,2714800,2.329999924
12/8/17,5789.KL,LBS,2.390000105,2.289999962,2.309999943,2.369999886,3929000,2.369999886
12/11/17,5789.KL,LBS,2.380000114,2.349999905,2.369999886,2.369999886,3412200,2.369999886
12/12/17,5789.KL,LBS,2.380000114,2.349999905,2.369999886,2.369999886,1446800,2.369999886
12/13/17,5789.KL,LBS,2.369999886,2.309999943,2.369999886,2.329999924,1155200,2.329999924
12/14/17,5789.KL,LBS,2.329999924,2.289999962,2.329999924,2.319999933,481900,2.319999933
12/15/17,5789.KL,LBS,2.329999924,2.25999999,2.329999924,2.299999952,2959200,2.299999952
12/18/17,5789.KL,LBS,2.319999933,2.25,2.299999952,2.289999962,712000,2.289999962
12/19/17,5789.KL,LBS,2.299999952,2.25,2.279999971,2.289999962,1614200,2.289999962
12/20/17,5789.KL,LBS,2.289999962,2.25,2.279999971,2.269999981,1765900,2.269999981
12/21/17,5789.KL,LBS,2.289999962,2.230000019,2.269999981,2.25,1204400,2.25
12/22/17,5789.KL,LBS,2.269999981,2.25,2.269999981,2.269999981,41400,2.269999981
12/25/17,5789.KL,LBS,2.269999981,2.269999981,2.269999981,2.269999981,0,2.269999981
12/26/17,5789.KL,LBS,2.269999981,2.230000019,2.269999981,2.25,474200,2.25
12/27/17,5789.KL,LBS,2.289999962,2.25,2.25,2.279999971,1697000,2.279999971
12/28/17,5789.KL,LBS,2.319999933,2.279999971,2.289999962,2.299999952,2078700,2.299999952
12/29/17,5789.KL,LBS,2.349999905,2.299999952,2.299999952,2.349999905,2030500,2.349999905
12/1/17,5797.KL,CHOOBEE,2.410000086,2.410000086,2.410000086,2.410000086,0,2.410000086
12/4/17,5797.KL,CHOOBEE,2.410000086,2.359999895,2.410000086,2.359999895,209100,2.359999895
12/5/17,5797.KL,CHOOBEE,2.369999886,2.279999971,2.359999895,2.309999943,413200,2.309999943
12/6/17,5797.KL,CHOOBEE,2.329999924,2.289999962,2.299999952,2.319999933,66800,2.319999933
12/7/17,5797.KL,CHOOBEE,2.319999933,2.289999962,2.319999933,2.289999962,86100,2.289999962
12/8/17,5797.KL,CHOOBEE,2.319999933,2.25999999,2.299999952,2.299999952,161000,2.299999952
12/11/17,5797.KL,CHOOBEE,2.390000105,2.349999905,2.359999895,2.369999886,115300,2.369999886
12/12/17,5797.KL,CHOOBEE,2.410000086,2.380000114,2.380000114,2.410000086,102500,2.410000086
12/13/17,5797.KL,CHOOBEE,2.400000095,2.380000114,2.400000095,2.400000095,14600,2.400000095
12/14/17,5797.KL,CHOOBEE,2.440000057,2.380000114,2.400000095,2.430000067,184500,2.430000067
12/15/17,5797.KL,CHOOBEE,2.440000057,2.390000105,2.430000067,2.390000105,157500,2.390000105
12/18/17,5797.KL,CHOOBEE,2.410000086,2.380000114,2.390000105,2.390000105,63600,2.390000105
12/19/17,5797.KL,CHOOBEE,2.400000095,2.380000114,2.400000095,2.380000114,35800,2.380000114
12/20/17,5797.KL,CHOOBEE,2.400000095,2.369999886,2.380000114,2.380000114,43500,2.380000114
12/21/17,5797.KL,CHOOBEE,2.390000105,2.359999895,2.380000114,2.390000105,66600,2.390000105
12/22/17,5797.KL,CHOOBEE,2.390000105,2.369999886,2.369999886,2.390000105,53300,2.390000105
12/25/17,5797.KL,CHOOBEE,2.390000105,2.390000105,2.390000105,2.390000105,0,2.390000105
12/26/17,5797.KL,CHOOBEE,2.390000105,2.349999905,2.390000105,2.390000105,32800,2.390000105
12/27/17,5797.KL,CHOOBEE,2.400000095,2.369999886,2.380000114,2.390000105,53200,2.390000105
12/28/17,5797.KL,CHOOBEE,2.440000057,2.390000105,2.390000105,2.420000076,215900,2.420000076
